Index,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,57747.640097,19.32,0.464,68,32,c,0,1.5,173.70458,-38.14375,3717.14,3822.23,4.82,3.51,-2.5,-0.364,18.95,20.97,02a57747o0907c
1,57751.638216,15.487,0.008,2318,19,c,0,259.98,173.70458,-38.14375,7067.37,2780.42,3.93,3.84,76.8,-0.397,19.55,21.53,02a57751o0422c
2,57751.64819299999,20.373,0.742,26,19,c,0,1.4,173.70458,-38.14375,7037.67,2743.48,4.09,3.99,74.8,-0.386,19.49,21.51,02a57751o0442c
3,57751.665774,18.018,0.165,225,37,c,0,1.94,173.70458,-38.14375,7100.26,2822.42,3.89,3.79,77.0,-0.399,18.79,20.24,02a57751o0477c
7,57763.607701,19.818,0.8320000000000001,43,36,o,0,1.66,173.70458,-38.14375,3549.77,3679.85,3.47,3.42,79.2,-0.434,18.58,19.44,02a57763o0697o
8,57763.62203300001,19.037,0.358,88,32,o,0,1.51,173.70458,-38.14375,3534.42,3639.22,3.44,3.38,81.8,-0.443,18.71,19.67,02a57763o0724o
17,57779.56567,18.069000000000006,0.098,215,21,c,0,2.01,173.70458,-38.14375,5352.67,5465.27,3.88,3.55,-15.4,-0.386,19.16,21.29,02a57779o0676c
18,57779.581749,18.215,0.085,188,16,c,0,4.87,173.70458,-38.14375,5339.06,5427.0,3.87,3.71,87.3,-0.391,19.55,21.6,02a57779o0707c
19,57779.597165,18.445,0.128,152,19,c,0,1.73,173.70458,-38.14375,5401.96,5506.6,3.96,3.79,82.7,-0.38,19.56,21.61,02a57779o0737c
20,57783.561132,17.166,0.04,494,20,c,0,2.07,173.70458,-38.14375,4443.7,3642.22,4.12,4.03,-28.8,-0.359,19.5,21.67,02a57783o0659c
21,57783.577806,17.309,0.048,433,21,c,0,1.9,173.70458,-38.14375,4429.92,3603.21,3.99,3.94,-48.8,-0.375,19.61,21.75,02a57783o0691c
22,57783.593914,15.546,0.009000000000000001,2196,19,c,0,170.06,173.70458,-38.14375,4478.58,3682.92,3.94,3.84,-59.8,-0.376,19.63,21.74,02a57783o0722c
23,57787.532935,16.753,0.054000000000000006,722,39,c,0,3.33,173.70458,-38.14375,3641.24,2431.48,4.23,3.67,-10.2,-0.386,18.96,20.88,02a57787o0614c
24,57787.546514,16.917,0.039,621,24,c,0,1.42,173.70458,-38.14375,3627.27,2391.72,3.91,3.83,-8.4,-0.386,19.42,21.35,02a57787o0642c
25,57787.561278,17.375999999999998,0.17600000000000002,407,72,c,0,1.29,173.70458,-38.14375,3674.23,2470.43,3.99,3.94,-88.3,-0.37,17.79,19.77,02a57787o0671c
26,57787.57566900001,15.184,0.006999999999999999,3065,22,c,0,271.26,173.70458,-38.14375,3706.04,2357.61,3.89,3.86,-71.8,-0.385,19.46,21.51,02a57787o0700c
27,57787.585272,15.618,0.01,2055,20,c,0,107.28,173.70458,-38.14375,3659.34,2410.27,3.88,3.84,-76.3,-0.383,19.62,21.69,02a57787o0719c
28,57799.521241,17.189,0.076,484,37,o,0,1.51,173.70458,-38.14375,5236.03,3144.78,3.76,3.69,76.2,-0.407,18.49,19.48,02a57799o0584o
29,57799.53681799999,17.005,0.061,573,35,o,0,3.95,173.70458,-38.14375,5207.76,3108.89,3.78,3.76,40.9,-0.4,18.48,19.47,02a57799o0614o
30,57799.552346,17.302,0.101,436,44,o,0,1.06,173.70458,-38.14375,5270.78,3185.59,3.63,3.57,89.8,-0.417,18.51,19.43,02a57799o0644o
31,57803.552345,17.296,0.069,438,30,c,0,0.77,173.70458,-38.14375,6431.52,3861.14,3.8,3.59,84.7,-0.386,19.11,20.6,02a57803o0649c
32,57803.576284,17.526,0.077,354,27,c,0,1.17,173.70458,-38.14375,6466.36,3897.61,3.77,3.57,89.8,-0.392,19.0,20.44,02a57803o0696c
