Index,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,57829.618834,18.104,0.118,208,25,o,0,1.31,256.02888,25.05284,6540.75,1560.52,3.62,3.43,-74.4,-0.449,18.38,19.35,02a57829o0703o
1,57829.638064,18.151,0.132,199,26,o,0,1.14,256.02888,25.05284,6574.32,1601.37,3.58,3.42,-79.2,-0.449,18.37,19.35,02a57829o0730o
2,57829.65701,19.036,0.669,88,59,o,0,1.46,256.02888,25.05284,6505.02,1529.07,3.61,3.37,-80.4,-0.449,17.42,17.38,02a57829o0756o
3,57833.625089,17.627,0.069,323,22,c,0,0.92,256.02888,25.05284,7012.2,1814.93,3.93,3.76,86.7,-0.392,18.77,20.38,02a57833o0703c
4,57833.643417,17.500999999999998,0.0579999999999999,363,21,c,0,1.22,256.02888,25.05284,7032.28,1856.92,3.76,3.61,-85.0,-0.4039999999999999,18.72,20.15,02a57833o0729c
5,57841.59699500001,17.65,0.062,316,20,c,0,1.25,256.02888,25.05284,6577.66,9186.32,3.59,3.48,-35.2,-0.4579999999999999,19.05,21.0,02a57841o0667c
6,57841.615903,17.558,0.051,344,18,c,0,1.17,256.02888,25.05284,3903.48,1222.78,3.87,3.78,87.3,-0.406,19.05,20.98,02a57841o0694c
7,57841.633548000005,17.465,0.047,375,18,c,0,1.23,256.02888,25.05284,3971.7,1307.16,3.88,3.82,88.7,-0.4,19.02,20.94,02a57841o0721c
8,57841.650799,17.662,0.3389999999999999,313,106,c,0,1.31,256.02888,25.05284,3985.56,1186.42,4.42,3.84,-3.9,-0.429,17.45,17.93,02a57841o0748c
11,57853.519041,18.399,0.914,159,145,o,0,1.1,256.02888,25.05284,8440.31,670.66,3.6,3.41,89.2,-0.4529999999999999,16.41,16.24,02a57853o0593o
12,57853.520976,16.533,0.609,885,539,o,0,1.09,256.02888,25.05284,7274.64,10510.71,3.28,2.96,-24.6,-0.552,16.27,16.19,02a57853o0597o
13,57853.527094000005,17.793,0.505,277,140,o,0,0.99,256.02888,25.05284,7203.35,10433.73,3.24,2.98,-31.4,-0.489,16.66,16.69,02a57853o0609o
15,57853.542189,18.587,0.3979999999999999,133,53,o,0,0.85,256.02888,25.05284,8349.55,717.21,3.55,3.35,87.3,-0.4639999999999999,17.81,18.25,02a57853o0637o
18,57877.522592,18.643,0.115,127,14,o,0,1.07,256.02888,25.05284,3734.19,10298.19,2.85,2.35,0.6,-0.395,19.59,20.96,02a57877o0368o
19,57877.523113,18.725,0.105,118,12,o,0,1.9,256.02888,25.05284,4972.16,464.31,2.98,2.13,14.6,-0.491,19.55,20.98,02a57877o0369o
20,57877.532942,18.588,0.093,133,12,o,0,1.27,256.02888,25.05284,3714.24,10256.16,2.98,2.5,-2.6,-0.3829999999999999,19.5,20.92,02a57877o0385o
21,57877.537622,18.655,0.114,125,14,o,0,1.36,256.02888,25.05284,4952.67,424.34,3.78,2.17,6.5,-0.444,19.42,20.94,02a57877o0393o
22,57877.55474400001,18.78,0.126,112,14,o,0,1.1,256.02888,25.05284,3763.21,10335.79,2.76,2.48,-3.3,-0.3879999999999999,19.62,20.89,02a57877o0422o
